Episode 1207: 1000 time steps, total rewards -96.00
Episode 1208: 1000 time steps, total rewards -102.00
Episode 1209: 1000 time steps, total rewards -97.00
Episode 1210: 1000 time steps, total rewards -100.00
Episode 1211: 1000 time steps, total rewards -100.00
Episode 1212: 1000 time steps, total rewards -102.00
Episode 1213: 1000 time steps, total rewards -100.00
Episode 1214: 1000 time steps, total rewards -100.00
Episode 1215: 1000 time steps, total rewards -94.00
Episode 1216: 1000 time steps, total rewards -102.00
Episode 1217: 1000 time steps, total rewards -100.00
Episode 1218: 1000 time steps, total rewards -102.00
Episode 1219: 1000 time steps, total rewards -102.00
Episode 1220: 1000 time steps, total rewards -102.00
Episode 1221: 1000 time steps, total rewards -100.00
Episode 1222: 1000 time steps, total rewards -102.00
Episode 1223: 1000 time steps, total rewards -96.00
Episode 1224: 1000 time steps, total rewards -97.00
Episode 1225: 1000 time steps, total rewards -97.00
Episode 1226: 1000 time steps, total rewards -100.00
Episode 1227: 1000 time steps, total rewards -102.00
Episode 1228: 1000 time steps, total rewards -99.00
Episode 1229: 1000 time steps, total rewards -94.00
Episode 1230: 1000 time steps, total rewards -100.00
Episode 1231: 1000 time steps, total rewards -102.00
Episode 1232: 1000 time steps, total rewards -102.00
Episode 1233: 1000 time steps, total rewards -100.00
Episode 1234: 1000 time steps, total rewards -100.00
Episode 1235: 1000 time steps, total rewards -100.00
Episode 1236: 1000 time steps, total rewards -97.00
Episode 1237: 1000 time steps, total rewards -99.00
Episode 1238: 1000 time steps, total rewards -102.00
Episode 1239: 1000 time steps, total rewards -100.00
Episode 1240: 1000 time steps, total rewards -99.00
Episode 1241: 1000 time steps, total rewards -99.00
Episode 1242: 1000 time steps, total rewards -100.00
Episode 1243: 1000 time steps, total rewards -104.00
Episode 1244: 1000 time steps, total rewards -94.00
Episode 1245: 1000 time steps, total rewards -102.00
Episode 1246: 1000 time steps, total rewards -100.00
Episode 1247: 1000 time steps, total rewards -97.00
Episode 1248: 1000 time steps, total rewards -99.00
Episode 1249: 1000 time steps, total rewards -100.00
Episode 1250: 1000 time steps, total rewards -97.00
Episode 1251: 1000 time steps, total rewards -94.00
Episode 1252: 1000 time steps, total rewards -102.00
Episode 1253: 1000 time steps, total rewards -100.00
Episode 1254: 1000 time steps, total rewards -100.00
Episode 1255: 1000 time steps, total rewards -100.00
Episode 1256: 1000 time steps, total rewards -100.00
Episode 1257: 1000 time steps, total rewards -100.00
Episode 1258: 1000 time steps, total rewards -96.00
Episode 1259: 1000 time steps, total rewards -97.00
Episode 1260: 1000 time steps, total rewards -99.00
Episode 1261: 1000 time steps, total rewards -100.00
Episode 1262: 1000 time steps, total rewards -102.00
Episode 1263: 1000 time steps, total rewards -100.00
Episode 1264: 1000 time steps, total rewards -102.00
Episode 1265: 1000 time steps, total rewards -97.00
Episode 1266: 1000 time steps, total rewards -100.00
Episode 1267: 1000 time steps, total rewards -100.00
Episode 1268: 1000 time steps, total rewards -97.00
Episode 1269: 1000 time steps, total rewards -102.00
Episode 1270: 1000 time steps, total rewards -100.00
Episode 1271: 1000 time steps, total rewards -100.00
Episode 1272: 1000 time steps, total rewards -100.00
Episode 1273: 1000 time steps, total rewards -96.00
Episode 1274: 1000 time steps, total rewards -100.00
Episode 1275: 1000 time steps, total rewards -100.00
Episode 1276: 1000 time steps, total rewards -94.00
Episode 1277: 1000 time steps, total rewards -100.00
Episode 1278: 1000 time steps, total rewards -100.00
Episode 1279: 1000 time steps, total rewards -97.00
Episode 1280: 1000 time steps, total rewards -102.00
Episode 1281: 1000 time steps, total rewards -100.00
Episode 1282: 1000 time steps, total rewards -97.00
Episode 1283: 1000 time steps, total rewards -100.00
Episode 1284: 1000 time steps, total rewards -100.00
Episode 1285: 1000 time steps, total rewards -100.00
Episode 1286: 1000 time steps, total rewards -100.00
Episode 1287: 1000 time steps, total rewards -102.00
Episode 1288: 1000 time steps, total rewards -102.00
Episode 1289: 1000 time steps, total rewards -97.00
Episode 1290: 1000 time steps, total rewards -104.00
Episode 1291: 1000 time steps, total rewards -97.00
Episode 1292: 1000 time steps, total rewards -100.00
Episode 1293: 1000 time steps, total rewards -96.00
Episode 1294: 1000 time steps, total rewards -100.00
Episode 1295: 1000 time steps, total rewards -100.00
Episode 1296: 1000 time steps, total rewards -100.00
Episode 1297: 1000 time steps, total rewards -100.00
Episode 1298: 1000 time steps, total rewards -94.00
Episode 1299: 1000 time steps, total rewards -100.00
Episode 1300: 1000 time steps, total rewards -100.00
Episode 1301: 1000 time steps, total rewards -100.00
Episode 1302: 1000 time steps, total rewards -100.00
Episode 1303: 1000 time steps, total rewards -102.00
Episode 1304: 1000 time steps, total rewards -97.00
Episode 1305: 1000 time steps, total rewards -104.00
Episode 1306: 1000 time steps, total rewards -94.00
Episode 1307: 1000 time steps, total rewards -100.00
Episode 1308: 1000 time steps, total rewards -100.00
Episode 1309: 1000 time steps, total rewards -97.00
Episode 1310: 1000 time steps, total rewards -97.00
Episode 1311: 1000 time steps, total rewards -102.00
Episode 1312: 1000 time steps, total rewards -100.00
Episode 1313: 1000 time steps, total rewards -97.00
Episode 1314: 1000 time steps, total rewards -102.00
Episode 1315: 1000 time steps, total rewards -94.00
Episode 1316: 1000 time steps, total rewards -100.00
Episode 1317: 1000 time steps, total rewards -102.00
Episode 1318: 1000 time steps, total rewards -97.00
Episode 1319: 1000 time steps, total rewards -102.00
Episode 1320: 1000 time steps, total rewards -100.00
Episode 1321: 1000 time steps, total rewards -104.00
Episode 1322: 1000 time steps, total rewards -100.00
Episode 1323: 1000 time steps, total rewards -100.00
Episode 1324: 1000 time steps, total rewards -100.00
Episode 1325: 1000 time steps, total rewards -97.00
Episode 1326: 1000 time steps, total rewards -97.00
Episode 1327: 1000 time steps, total rewards -94.00
Episode 1328: 1000 time steps, total rewards -100.00
Episode 1329: 1000 time steps, total rewards -97.00
Episode 1330: 1000 time steps, total rewards -99.00
Episode 1331: 1000 time steps, total rewards -97.00
Episode 1332: 1000 time steps, total rewards -97.00
Episode 1333: 1000 time steps, total rewards -102.00
Episode 1334: 1000 time steps, total rewards -100.00
Episode 1335: 1000 time steps, total rewards -100.00
Episode 1336: 1000 time steps, total rewards -97.00
Episode 1337: 1000 time steps, total rewards -100.00
Episode 1338: 1000 time steps, total rewards -102.00
Episode 1339: 1000 time steps, total rewards -102.00
Episode 1340: 1000 time steps, total rewards -97.00
Episode 1341: 1000 time steps, total rewards -97.00
Episode 1342: 1000 time steps, total rewards -104.00
Episode 1343: 1000 time steps, total rewards -97.00
Episode 1344: 1000 time steps, total rewards -100.00
Episode 1345: 1000 time steps, total rewards -104.00
Episode 1346: 1000 time steps, total rewards -100.00
Episode 1347: 1000 time steps, total rewards -100.00
Episode 1348: 1000 time steps, total rewards -102.00
Episode 1349: 1000 time steps, total rewards -100.00
Episode 1350: 1000 time steps, total rewards -97.00
Episode 1351: 1000 time steps, total rewards -100.00
Episode 1352: 1000 time steps, total rewards -97.00
Episode 1353: 1000 time steps, total rewards -102.00
Episode 1354: 1000 time steps, total rewards -99.00
Episode 1355: 1000 time steps, total rewards -102.00
Episode 1356: 1000 time steps, total rewards -102.00
Episode 1357: 1000 time steps, total rewards -102.00
Episode 1358: 1000 time steps, total rewards -100.00
Episode 1359: 1000 time steps, total rewards -100.00
Episode 1360: 1000 time steps, total rewards -100.00
Episode 1361: 1000 time steps, total rewards -100.00
Episode 1362: 1000 time steps, total rewards -94.00
Episode 1363: 1000 time steps, total rewards -99.00
Episode 1364: 1000 time steps, total rewards -102.00
Episode 1365: 1000 time steps, total rewards -94.00
Episode 1366: 1000 time steps, total rewards -100.00
Episode 1367: 1000 time steps, total rewards -100.00
Episode 1368: 1000 time steps, total rewards -100.00
Episode 1369: 1000 time steps, total rewards -100.00
Episode 1370: 1000 time steps, total rewards -99.00
Episode 1371: 1000 time steps, total rewards -100.00
Episode 1372: 1000 time steps, total rewards -100.00
Episode 1373: 1000 time steps, total rewards -100.00
Episode 1374: 1000 time steps, total rewards -94.00
Episode 1375: 1000 time steps, total rewards -102.00
Episode 1376: 1000 time steps, total rewards -102.00
Episode 1377: 1000 time steps, total rewards -102.00
Episode 1378: 1000 time steps, total rewards -100.00
Episode 1379: 1000 time steps, total rewards -100.00
Episode 1380: 1000 time steps, total rewards -100.00
Episode 1381: 1000 time steps, total rewards -102.00
Episode 1382: 1000 time steps, total rewards -100.00
Episode 1383: 1000 time steps, total rewards -97.00
Episode 1384: 1000 time steps, total rewards -100.00
Episode 1385: 1000 time steps, total rewards -102.00
Episode 1386: 1000 time steps, total rewards -100.00
Episode 1387: 1000 time steps, total rewards -97.00
Episode 1388: 1000 time steps, total rewards -100.00
Episode 1389: 1000 time steps, total rewards -104.00
Episode 1390: 1000 time steps, total rewards -97.00
Episode 1391: 1000 time steps, total rewards -99.00
Episode 1392: 1000 time steps, total rewards -102.00
Episode 1393: 1000 time steps, total rewards -100.00
Episode 1394: 1000 time steps, total rewards -102.00
Episode 1395: 1000 time steps, total rewards -97.00
Episode 1396: 1000 time steps, total rewards -99.00
Episode 1397: 1000 time steps, total rewards -100.00
Episode 1398: 1000 time steps, total rewards -94.00
Episode 1399: 1000 time steps, total rewards -97.00
Episode 1400: 1000 time steps, total rewards -94.00
Episode 1401: 1000 time steps, total rewards -100.00
Episode 1402: 1000 time steps, total rewards -97.00
Episode 1403: 1000 time steps, total rewards -102.00
Episode 1404: 1000 time steps, total rewards -97.00
Episode 1405: 1000 time steps, total rewards -97.00
Episode 1406: 1000 time steps, total rewards -99.00
Episode 1407: 1000 time steps, total rewards -100.00
Episode 1408: 1000 time steps, total rewards -100.00
Episode 1409: 1000 time steps, total rewards -102.00
Episode 1410: 1000 time steps, total rewards -97.00
Episode 1411: 1000 time steps, total rewards -100.00
Episode 1412: 1000 time steps, total rewards -100.00
Episode 1413: 1000 time steps, total rewards -102.00
Episode 1414: 1000 time steps, total rewards -97.00
Episode 1415: 1000 time steps, total rewards -99.00
Episode 1416: 1000 time steps, total rewards -99.00
Episode 1417: 1000 time steps, total rewards -100.00
Episode 1418: 1000 time steps, total rewards -100.00
Episode 1419: 1000 time steps, total rewards -102.00
Episode 1420: 1000 time steps, total rewards -104.00
Episode 1421: 1000 time steps, total rewards -97.00
Episode 1422: 1000 time steps, total rewards -100.00
Episode 1423: 1000 time steps, total rewards -100.00
Episode 1424: 1000 time steps, total rewards -100.00
Episode 1425: 1000 time steps, total rewards -104.00
Episode 1426: 1000 time steps, total rewards -100.00
Episode 1427: 1000 time steps, total rewards -100.00
Episode 1428: 1000 time steps, total rewards -99.00
Episode 1429: 1000 time steps, total rewards -97.00
Episode 1430: 1000 time steps, total rewards -94.00
Episode 1431: 1000 time steps, total rewards -100.00
Episode 1432: 1000 time steps, total rewards -102.00
Episode 1433: 1000 time steps, total rewards -97.00
Episode 1434: 1000 time steps, total rewards -100.00
Episode 1435: 1000 time steps, total rewards -100.00
Episode 1436: 1000 time steps, total rewards -94.00
Episode 1437: 1000 time steps, total rewards -97.00
Episode 1438: 1000 time steps, total rewards -99.00
Episode 1439: 1000 time steps, total rewards -100.00
Episode 1440: 1000 time steps, total rewards -102.00
Episode 1441: 1000 time steps, total rewards -97.00
Episode 1442: 1000 time steps, total rewards -102.00
Episode 1443: 1000 time steps, total rewards -100.00
Episode 1444: 1000 time steps, total rewards -97.00
Episode 1445: 1000 time steps, total rewards -91.00
Episode 1446: 1000 time steps, total rewards -97.00
Episode 1447: 1000 time steps, total rewards -97.00
Episode 1448: 1000 time steps, total rewards -102.00
Episode 1449: 1000 time steps, total rewards -100.00
Episode 1450: 1000 time steps, total rewards -99.00
Episode 1451: 1000 time steps, total rewards -94.00
Episode 1452: 1000 time steps, total rewards -100.00
Episode 1453: 1000 time steps, total rewards -99.00
Episode 1454: 1000 time steps, total rewards -102.00
Episode 1455: 1000 time steps, total rewards -100.00
Episode 1456: 1000 time steps, total rewards -100.00
Episode 1457: 1000 time steps, total rewards -97.00
Episode 1458: 1000 time steps, total rewards -104.00
Episode 1459: 1000 time steps, total rewards -102.00
Episode 1460: 1000 time steps, total rewards -94.00
Episode 1461: 1000 time steps, total rewards -97.00
Episode 1462: 1000 time steps, total rewards -97.00
Episode 1463: 1000 time steps, total rewards -99.00
Episode 1464: 1000 time steps, total rewards -97.00
Episode 1465: 1000 time steps, total rewards -102.00
Episode 1466: 1000 time steps, total rewards -102.00
Episode 1467: 1000 time steps, total rewards -100.00
Episode 1468: 1000 time steps, total rewards -102.00
Episode 1469: 1000 time steps, total rewards -97.00
Episode 1470: 1000 time steps, total rewards -100.00
Episode 1471: 1000 time steps, total rewards -102.00
Episode 1472: 1000 time steps, total rewards -100.00
Episode 1473: 1000 time steps, total rewards -102.00
Episode 1474: 1000 time steps, total rewards -100.00
Episode 1475: 1000 time steps, total rewards -102.00
Episode 1476: 1000 time steps, total rewards -99.00
Episode 1477: 1000 time steps, total rewards -97.00
Episode 1478: 1000 time steps, total rewards -102.00
Episode 1479: 1000 time steps, total rewards -100.00
Episode 1480: 1000 time steps, total rewards -104.00
Episode 1481: 1000 time steps, total rewards -101.00
Episode 1482: 1000 time steps, total rewards -100.00
Episode 1483: 1000 time steps, total rewards -100.00
Episode 1484: 1000 time steps, total rewards -99.00
Episode 1485: 1000 time steps, total rewards -100.00
Episode 1486: 1000 time steps, total rewards -91.00
Episode 1487: 1000 time steps, total rewards -91.00
Episode 1488: 1000 time steps, total rewards -100.00
Episode 1489: 1000 time steps, total rewards -100.00
Episode 1490: 1000 time steps, total rewards -100.00
Episode 1491: 1000 time steps, total rewards -97.00
Episode 1492: 1000 time steps, total rewards -97.00
Episode 1493: 1000 time steps, total rewards -100.00
Episode 1494: 1000 time steps, total rewards -99.00
Episode 1495: 1000 time steps, total rewards -100.00
Episode 1496: 1000 time steps, total rewards -97.00
Episode 1497: 1000 time steps, total rewards -96.00
Episode 1498: 1000 time steps, total rewards -102.00
Episode 1499: 1000 time steps, total rewards -100.00
Episode 1500: 1000 time steps, total rewards -100.00
Episode 1501: 1000 time steps, total rewards -97.00
Episode 1502: 1000 time steps, total rewards -97.00
Episode 1503: 1000 time steps, total rewards -102.00
Episode 1504: 1000 time steps, total rewards -97.00
Episode 1505: 1000 time steps, total rewards -97.00
Episode 1506: 1000 time steps, total rewards -100.00
Episode 1507: 1000 time steps, total rewards -99.00
Episode 1508: 1000 time steps, total rewards -101.00
Episode 1509: 1000 time steps, total rewards -100.00
Episode 1510: 1000 time steps, total rewards -102.00
Episode 1511: 1000 time steps, total rewards -97.00
Episode 1512: 1000 time steps, total rewards -102.00
Episode 1513: 1000 time steps, total rewards -100.00
Episode 1514: 1000 time steps, total rewards -100.00
Episode 1515: 1000 time steps, total rewards -100.00
Episode 1516: 1000 time steps, total rewards -100.00
Episode 1517: 1000 time steps, total rewards -100.00
Episode 1518: 1000 time steps, total rewards -102.00
Episode 1519: 1000 time steps, total rewards -100.00
Episode 1520: 1000 time steps, total rewards -97.00
Episode 1521: 1000 time steps, total rewards -97.00
Episode 1522: 1000 time steps, total rewards -99.00
Episode 1523: 1000 time steps, total rewards -100.00
Episode 1524: 1000 time steps, total rewards -99.00
Episode 1525: 1000 time steps, total rewards -100.00
Episode 1526: 1000 time steps, total rewards -94.00
Episode 1527: 1000 time steps, total rewards -97.00
Episode 1528: 1000 time steps, total rewards -97.00
Episode 1529: 1000 time steps, total rewards -97.00
Episode 1530: 1000 time steps, total rewards -97.00
Episode 1531: 1000 time steps, total rewards -100.00
Episode 1532: 1000 time steps, total rewards -100.00
Episode 1533: 1000 time steps, total rewards -94.00
Episode 1534: 1000 time steps, total rewards -100.00
Episode 1535: 1000 time steps, total rewards -102.00
Episode 1536: 1000 time steps, total rewards -99.00
Episode 1537: 1000 time steps, total rewards -100.00
Episode 1538: 1000 time steps, total rewards -100.00
Episode 1539: 1000 time steps, total rewards -100.00
Episode 1540: 1000 time steps, total rewards -94.00
Episode 1541: 1000 time steps, total rewards -100.00
Episode 1542: 1000 time steps, total rewards -102.00
Episode 1543: 1000 time steps, total rewards -97.00
Episode 1544: 1000 time steps, total rewards -99.00
Episode 1545: 1000 time steps, total rewards -97.00
Episode 1546: 1000 time steps, total rewards -104.00
Episode 1547: 1000 time steps, total rewards -100.00
Episode 1548: 1000 time steps, total rewards -99.00
Episode 1549: 1000 time steps, total rewards -97.00
Episode 1550: 1000 time steps, total rewards -100.00
Episode 1551: 1000 time steps, total rewards -100.00
Episode 1552: 1000 time steps, total rewards -97.00
Episode 1553: 1000 time steps, total rewards -94.00
Episode 1554: 1000 time steps, total rewards -99.00
Episode 1555: 1000 time steps, total rewards -102.00
Episode 1556: 1000 time steps, total rewards -102.00
Episode 1557: 1000 time steps, total rewards -100.00
Episode 1558: 1000 time steps, total rewards -104.00
Episode 1559: 1000 time steps, total rewards -97.00
Episode 1560: 1000 time steps, total rewards -99.00
Episode 1561: 1000 time steps, total rewards -104.00
Episode 1562: 1000 time steps, total rewards -100.00
Episode 1563: 1000 time steps, total rewards -100.00
Episode 1564: 1000 time steps, total rewards -100.00
Episode 1565: 1000 time steps, total rewards -101.00
Episode 1566: 1000 time steps, total rewards -100.00
Episode 1567: 1000 time steps, total rewards -100.00
Episode 1568: 1000 time steps, total rewards -97.00
Episode 1569: 1000 time steps, total rewards -94.00
Episode 1570: 1000 time steps, total rewards -97.00
Episode 1571: 1000 time steps, total rewards -99.00
Episode 1572: 1000 time steps, total rewards -100.00
Episode 1573: 1000 time steps, total rewards -99.00
Episode 1574: 1000 time steps, total rewards -100.00
Episode 1575: 1000 time steps, total rewards -97.00
Episode 1576: 1000 time steps, total rewards -97.00
Episode 1577: 1000 time steps, total rewards -102.00
Episode 1578: 1000 time steps, total rewards -104.00
Episode 1579: 1000 time steps, total rewards -100.00
Episode 1580: 1000 time steps, total rewards -104.00
Episode 1581: 1000 time steps, total rewards -100.00
Episode 1582: 1000 time steps, total rewards -102.00
Episode 1583: 1000 time steps, total rewards -94.00
Episode 1584: 1000 time steps, total rewards -102.00
Episode 1585: 1000 time steps, total rewards -102.00
Episode 1586: 1000 time steps, total rewards -102.00
Episode 1587: 1000 time steps, total rewards -94.00
Episode 1588: 1000 time steps, total rewards -97.00
Episode 1589: 1000 time steps, total rewards -91.00
Episode 1590: 1000 time steps, total rewards -100.00
Episode 1591: 1000 time steps, total rewards -102.00
Episode 1592: 1000 time steps, total rewards -97.00
Episode 1593: 1000 time steps, total rewards -100.00
Episode 1594: 1000 time steps, total rewards -94.00
Episode 1595: 1000 time steps, total rewards -100.00
Episode 1596: 1000 time steps, total rewards -100.00
Episode 1597: 1000 time steps, total rewards -100.00
Episode 1598: 1000 time steps, total rewards -100.00
Episode 1599: 1000 time steps, total rewards -102.00
Episode 1600: 1000 time steps, total rewards -102.00
Episode 1601: 1000 time steps, total rewards -99.00
Episode 1602: 1000 time steps, total rewards -99.00
Episode 1603: 1000 time steps, total rewards -102.00
Episode 1604: 1000 time steps, total rewards -100.00
Episode 1605: 1000 time steps, total rewards -97.00
Episode 1606: 1000 time steps, total rewards -100.00
Episode 1607: 1000 time steps, total rewards -99.00
Episode 1608: 1000 time steps, total rewards -100.00
Episode 1609: 1000 time steps, total rewards -104.00
Episode 1610: 1000 time steps, total rewards -100.00
Episode 1611: 1000 time steps, total rewards -102.00
Episode 1612: 1000 time steps, total rewards -100.00
Episode 1613: 1000 time steps, total rewards -102.00
Episode 1614: 1000 time steps, total rewards -100.00
Episode 1615: 1000 time steps, total rewards -100.00
Episode 1616: 1000 time steps, total rewards -100.00
Episode 1617: 1000 time steps, total rewards -97.00
Episode 1618: 1000 time steps, total rewards -99.00
Episode 1619: 1000 time steps, total rewards -97.00
Episode 1620: 1000 time steps, total rewards -102.00
Episode 1621: 1000 time steps, total rewards -99.00
Episode 1622: 1000 time steps, total rewards -100.00
Episode 1623: 1000 time steps, total rewards -100.00
Episode 1624: 1000 time steps, total rewards -100.00
Episode 1625: 1000 time steps, total rewards -97.00
Episode 1626: 1000 time steps, total rewards -100.00
Episode 1627: 1000 time steps, total rewards -102.00
Episode 1628: 1000 time steps, total rewards -100.00
Episode 1629: 1000 time steps, total rewards -104.00
Episode 1630: 1000 time steps, total rewards -97.00
Episode 1631: 1000 time steps, total rewards -102.00
Episode 1632: 1000 time steps, total rewards -96.00
Episode 1633: 1000 time steps, total rewards -100.00
Episode 1634: 1000 time steps, total rewards -102.00
Episode 1635: 1000 time steps, total rewards -100.00
Episode 1636: 1000 time steps, total rewards -100.00
Episode 1637: 1000 time steps, total rewards -100.00
Episode 1638: 1000 time steps, total rewards -100.00
Episode 1639: 1000 time steps, total rewards -97.00
Episode 1640: 1000 time steps, total rewards -94.00
Episode 1641: 1000 time steps, total rewards -100.00
Episode 1642: 1000 time steps, total rewards -102.00
Episode 1643: 1000 time steps, total rewards -100.00
Episode 1644: 1000 time steps, total rewards -99.00
Episode 1645: 1000 time steps, total rewards -100.00
Episode 1646: 1000 time steps, total rewards -104.00
Episode 1647: 1000 time steps, total rewards -99.00
Episode 1648: 1000 time steps, total rewards -100.00
Episode 1649: 1000 time steps, total rewards -100.00
Episode 1650: 1000 time steps, total rewards -100.00
Episode 1651: 1000 time steps, total rewards -96.00
Episode 1652: 1000 time steps, total rewards -97.00
Episode 1653: 1000 time steps, total rewards -99.00
Episode 1654: 1000 time steps, total rewards -100.00
Episode 1655: 1000 time steps, total rewards -100.00
Episode 1656: 1000 time steps, total rewards -102.00
Episode 1657: 1000 time steps, total rewards -100.00
Episode 1658: 1000 time steps, total rewards -99.00
Episode 1659: 1000 time steps, total rewards -102.00
Episode 1660: 1000 time steps, total rewards -102.00
Episode 1661: 1000 time steps, total rewards -100.00
Episode 1662: 1000 time steps, total rewards -102.00
Episode 1663: 1000 time steps, total rewards -100.00
Episode 1664: 1000 time steps, total rewards -100.00
Episode 1665: 1000 time steps, total rewards -97.00
Episode 1666: 1000 time steps, total rewards -104.00
Episode 1667: 1000 time steps, total rewards -102.00
Episode 1668: 1000 time steps, total rewards -102.00
Episode 1669: 1000 time steps, total rewards -97.00
Episode 1670: 1000 time steps, total rewards -100.00
Episode 1671: 1000 time steps, total rewards -97.00
Episode 1672: 1000 time steps, total rewards -100.00
Episode 1673: 1000 time steps, total rewards -102.00
Episode 1674: 1000 time steps, total rewards -100.00
Episode 1675: 1000 time steps, total rewards -97.00
Episode 1676: 1000 time steps, total rewards -97.00
Episode 1677: 1000 time steps, total rewards -97.00
Episode 1678: 1000 time steps, total rewards -99.00
Episode 1679: 1000 time steps, total rewards -102.00
Episode 1680: 1000 time steps, total rewards -100.00
Episode 1681: 1000 time steps, total rewards -97.00
Episode 1682: 1000 time steps, total rewards -97.00
Episode 1683: 1000 time steps, total rewards -102.00
Episode 1684: 1000 time steps, total rewards -100.00
Episode 1685: 1000 time steps, total rewards -97.00
Episode 1686: 1000 time steps, total rewards -100.00
Episode 1687: 1000 time steps, total rewards -100.00
Episode 1688: 1000 time steps, total rewards -102.00
Episode 1689: 1000 time steps, total rewards -99.00
Episode 1690: 1000 time steps, total rewards -100.00
Episode 1691: 1000 time steps, total rewards -100.00
Episode 1692: 1000 time steps, total rewards -102.00
Episode 1693: 1000 time steps, total rewards -102.00
Episode 1694: 1000 time steps, total rewards -99.00
Episode 1695: 1000 time steps, total rewards -100.00
Episode 1696: 1000 time steps, total rewards -102.00
Episode 1697: 1000 time steps, total rewards -100.00
Episode 1698: 1000 time steps, total rewards -99.00
Episode 1699: 1000 time steps, total rewards -97.00
Episode 1700: 1000 time steps, total rewards -99.00
Episode 1701: 1000 time steps, total rewards -97.00
Episode 1702: 1000 time steps, total rewards -101.00
Episode 1703: 1000 time steps, total rewards -97.00
Episode 1704: 1000 time steps, total rewards -97.00
Episode 1705: 1000 time steps, total rewards -100.00
Episode 1706: 1000 time steps, total rewards -100.00
Episode 1707: 1000 time steps, total rewards -100.00
Episode 1708: 1000 time steps, total rewards -100.00
Episode 1709: 1000 time steps, total rewards -98.00
Episode 1710: 1000 time steps, total rewards -100.00
Episode 1711: 1000 time steps, total rewards -100.00
Episode 1712: 1000 time steps, total rewards -100.00
Episode 1713: 1000 time steps, total rewards -101.00
Episode 1714: 1000 time steps, total rewards -100.00
Episode 1715: 1000 time steps, total rewards -101.00
Episode 1716: 1000 time steps, total rewards -100.00
Episode 1717: 1000 time steps, total rewards -106.00
Episode 1718: 1000 time steps, total rewards -100.00
Episode 1719: 1000 time steps, total rewards -102.00
Episode 1720: 1000 time steps, total rewards -100.00
Episode 1721: 1000 time steps, total rewards -100.00
Episode 1722: 1000 time steps, total rewards -100.00
Episode 1723: 1000 time steps, total rewards -99.00
Episode 1724: 1000 time steps, total rewards -100.00
Episode 1725: 1000 time steps, total rewards -99.00
Episode 1726: 1000 time steps, total rewards -100.00
Episode 1727: 1000 time steps, total rewards -97.00
Episode 1728: 1000 time steps, total rewards -100.00
Episode 1729: 1000 time steps, total rewards -104.00
Episode 1730: 1000 time steps, total rewards -100.00
Episode 1731: 1000 time steps, total rewards -102.00
Episode 1732: 1000 time steps, total rewards -97.00
Episode 1733: 1000 time steps, total rewards -100.00
Episode 1734: 1000 time steps, total rewards -100.00
Episode 1735: 1000 time steps, total rewards -102.00
Episode 1736: 1000 time steps, total rewards -102.00
Episode 1737: 1000 time steps, total rewards -97.00
Episode 1738: 1000 time steps, total rewards -100.00
Episode 1739: 1000 time steps, total rewards -94.00
Episode 1740: 1000 time steps, total rewards -99.00
Episode 1741: 1000 time steps, total rewards -100.00
Episode 1742: 1000 time steps, total rewards -97.00
Episode 1743: 1000 time steps, total rewards -100.00
Episode 1744: 1000 time steps, total rewards -97.00
Episode 1745: 1000 time steps, total rewards -102.00
Episode 1746: 1000 time steps, total rewards -100.00
Episode 1747: 1000 time steps, total rewards -100.00
Episode 1748: 1000 time steps, total rewards -99.00
Episode 1749: 1000 time steps, total rewards -100.00
Episode 1750: 1000 time steps, total rewards -100.00
Episode 1751: 1000 time steps, total rewards -102.00
Episode 1752: 1000 time steps, total rewards -97.00
Episode 1753: 1000 time steps, total rewards -100.00
Episode 1754: 1000 time steps, total rewards -97.00
Episode 1755: 1000 time steps, total rewards -100.00
Episode 1756: 1000 time steps, total rewards -99.00
Episode 1757: 1000 time steps, total rewards -97.00
Episode 1758: 1000 time steps, total rewards -100.00
Episode 1759: 1000 time steps, total rewards -100.00
Episode 1760: 1000 time steps, total rewards -102.00
Episode 1761: 1000 time steps, total rewards -97.00
Episode 1762: 1000 time steps, total rewards -100.00
Episode 1763: 1000 time steps, total rewards -100.00
Episode 1764: 1000 time steps, total rewards -97.00
Episode 1765: 1000 time steps, total rewards -99.00
Episode 1766: 1000 time steps, total rewards -99.00
Episode 1767: 1000 time steps, total rewards -102.00
Episode 1768: 1000 time steps, total rewards -97.00
Episode 1769: 1000 time steps, total rewards -100.00
Episode 1770: 1000 time steps, total rewards -94.00
Episode 1771: 1000 time steps, total rewards -99.00
Episode 1772: 1000 time steps, total rewards -100.00
Episode 1773: 1000 time steps, total rewards -100.00
Episode 1774: 1000 time steps, total rewards -102.00
Episode 1775: 1000 time steps, total rewards -97.00
Episode 1776: 1000 time steps, total rewards -102.00
Episode 1777: 1000 time steps, total rewards -100.00
Episode 1778: 1000 time steps, total rewards -100.00
Episode 1779: 1000 time steps, total rewards -97.00
Episode 1780: 1000 time steps, total rewards -104.00
Episode 1781: 1000 time steps, total rewards -94.00
Episode 1782: 1000 time steps, total rewards -94.00
Episode 1783: 1000 time steps, total rewards -100.00
Episode 1784: 1000 time steps, total rewards -100.00
Episode 1785: 1000 time steps, total rewards -94.00
Episode 1786: 1000 time steps, total rewards -102.00
Episode 1787: 1000 time steps, total rewards -100.00
Episode 1788: 1000 time steps, total rewards -100.00
Episode 1789: 1000 time steps, total rewards -99.00
